50	34	16	49	57	18
18	4	35	59	12	20
32	81	80	93	87	59
66	98	74	27	65	90
75	60	100	67	82	30
43	99	11	41	12	44
69	72	27	70	91	73
50	10	32	61	19	22
75	100	83	64	82	20
71	37	92	58	99	51
46	67	76	96	88	57
54	77	3	61	99	51
7	53	80	61	52	84
26	35	3	94	8	6
100	74	19	87	59	79
35	16	11	97	12	45
50	86	40	16	11	30
9	55	80	94	70	90
35	99	64	65	70	91
60	19	17	8	22	5
1	13	2	21	90	45
54	60	77	80	69	52
12	66	74	62	52	84
81	53	99	2	62	94
21	97	51	96	88	57
68	66	74	87	88	52
63	98	67	2	87	76
23	13	42	81	17	5
37	47	42	27	38	1
66	98	76	15	57	84
78	77	64	56	51	84
7	100	60	72	76	79
60	86	89	48	79	51
78	13	77	81	98	64
