4,64,7,119
36,38,4,28
84,44,33,52
83,63,79,58
85,66,71,49
70,44,4,64
30,44,71,23
42,63,25,49
4,80,87,58
70,66,17,19
84,129,69,25
17,79,25,53
19,135,69,86
70,10,23,36
80,66,19,23
16,49,86,36
101,14,60,64
4,36,71,53
31,36,4,9
38,58,9,23
113,64,84,54
70,36,69,110
29,67,63,66
80,159,17,27
70,29,19,54
19,206,110,49
135,44,17,84
2,44,71,12
7,89,9,121
10,128,71,25
29,66,17,19
19,26,13,54
17,54,46,59
44,64,9,36
2,84,70,33
4,14,17,66
10,44,110,81
70,10,33,64
70,30,3,79
100,26,11,60
135,66,23,178
10,44,75,17
13,135,3,23
19,20,53,60
159,85,19,27
23,44,60,61
2,36,4,84
20,159,9,50
77,135,70,9
44,64,7,110
145,44,17,49
44,58,106,64
16,41,36,66
2,45,54,66
4,44,21,81
2,26,20,60
10,206,7,54
80,42,20,87
42,44,20,84
10,64,85,41
44,63,77,46
10,67,64,66
128,135,17,27
159,63,9,84
16,36,19,89
21,40,23,47
10,66,110,60
15,41,69,36
2,44,71,23
7,66,9,27
80,42,49,89
44,66,9,119
101,50,84,87
63,66,86,59
70,170,71,17
85,89,39,49
26,44,32,43
42,63,19,90
128,89,71,49
40,58,36,64
19,20,121,53
19,64,33,54
44,66,19,61
83,66,49,63
83,42,9,79
43,44,3,47
2,45,71,27
84,42,69,4
42,89,14,82
135,56,19,84
159,58,129,36
15,58,145,17
7,59,19,50
2,70,33,68
80,30,79,50
135,56,49,66
10,29,40,54
38,63,19,79
2,44,15,36
100,7,19,33
10,135,14,75
44,63,6,54
101,89,27,33
100,80,144,18
38,45,23,31
83,66,27,50
4,44,71,86
70,44,79,40
23,32,5,27
56,66,146,89
2,135,33,57
4,36,13,20
4,19,50,53
15,45,17,36
159,43,6,20
19,36,33,86
9,10,146,60
72,38,23,36
80,50,79,89
29,38,56,66
70,45,88,89
7,79,49,61
4,30,17,19
2,135,71,74
7,89,33,86
7,129,69,27
29,42,19,49
49,67,4,64
83,54,25,28
135,63,23,86
30,44,36,60
10,45,4,19
100,19,33,60
80,26,84,60
30,44,71,60
19,58,69,86
80,45,33,36
135,89,19,60
135,45,82,40
44,45,4,79
10,40,23,64
2,40,4,50
36,135,19,82
38,58,28,49
36,40,89,61
38,89,25,27
145,44,71,19
135,66,40,89
44,66,6,202
7,36,53,60
4,36,82,60
58,66,17,27
36,66,84,178
206,66,23,64
2,135,33,41
10,63,18,49
17,135,119,57
44,66,13,134
4,30,50,66
79,40,49,53
159,83,87,66
135,44,84,93
135,44,40,64
83,135,19,64
80,66,49,89
80,44,18,36
7,77,17,25
49,56,86,46
145,38,41,63
2,63,69,90
84,42,33,134
31,54,50,58
100,66,19,28
38,66,86,36
128,44,19,27
10,89,69,27
30,63,71,19
81,49,23,86
13,89,17,61
2,79,23,66
135,54,81,36
100,7,13,54
101,27,25,50
4,36,87,60
80,135,49,94
42,49,17,27
44,59,56,57
118,79,49,66
57,64,71,61
79,45,49,66
45,56,4,86
77,64,33,89
2,63,32,54
44,49,88,60
83,66,17,33
2,45,9,49
100,4,7,66
10,44,54,64
9,58,8,52
2,44,93,59
17,38,28,94
30,56,36,64
6,40,21,50
14,67,4,66
44,45,69,52
72,58,46,49
2,45,7,36
27,68,4,36
14,118,56,64
10,170,33,68
80,44,6,18
10,17,69,25
77,36,25,39
70,80,17,79
23,42,69,71
45,49,183,36
29,44,50,54
145,72,23,89
44,58,27,87
44,66,23,43
23,66,11,53
36,66,71,57
101,128,17,36
2,85,23,27
27,45,8,50
44,58,23,165
93,64,33,50
44,49,17,22
30,44,23,84
100,17,23,32
6,32,50,59
45,58,183,79
44,56,71,17
26,44,3,41
79,64,54,61
2,83,63,66
4,42,25,82
19,45,40,53
44,56,16,54
4,115,71,23
26,44,13,17
20,38,23,27
70,44,71,40
79,83,87,54
50,64,79,89
24,49,36,64
2,45,9,63
15,31,135,50
10,19,22,50
10,89,54,60
80,159,20,25
83,38,79,25
38,56,81,31
83,58,23,68
17,66,3,60
17,30,20,57
145,7,25,49
49,89,69,25
10,89,9,41
45,58,9,163
44,50,17,79
70,77,121,36
23,89,33,87
83,38,28,58
7,17,43,60
145,15,17,66
4,7,23,178
38,42,27,84
36,44,33,46
115,66,110,89
10,135,7,84
170,44,71,27
80,45,20,122
23,43,3,53
44,49,27,46
23,26,22,36
4,20,9,81
101,64,23,86
20,31,50,58
85,135,23,86
101,4,71,58
7,79,85,61
44,45,11,36
84,66,85,134
2,89,14,49
135,38,54,56
135,44,27,63
30,66,50,53
7,135,66,178
41,45,69,169
10,135,86,64
70,45,23,88
84,45,70,89
72,54,36,46
77,63,9,54
30,36,28,50
129,45,134,50
7,85,86,54
149,7,69,71
206,66,192,49
4,19,71,60
83,38,25,63
80,54,20,50
26,44,2,3
16,42,4,36
38,49,84,60
83,44,36,66
4,85,3,19
19,44,6,110
170,54,25,27
159,63,71,6
145,54,17,50
36,89,46,57
26,63,23,57
70,22,33,60
4,45,3,50
10,206,7,33
80,159,6,27
44,63,23,89
159,56,20,54
4,64,119,178
63,66,32,89
2,9,54,57
135,44,7,58
84,66,69,19
20,45,23,25
36,45,13,25
2,49,81,50
10,60,86,50
128,38,33,40
19,27,86,52
58,64,9,79
23,38,119,54
70,54,69,60
45,66,36,64
26,44,47,61
135,44,9,25
7,77,25,33
100,38,23,64
80,66,9,60
113,24,54,66
170,66,71,33
70,44,110,121
23,66,5,43
49,66,84,36
26,44,19,47
2,44,70,58
135,63,84,57
10,44,75,64
4,7,119,23
100,45,12,66
17,175,9,20
159,54,4,41
19,42,9,50
26,44,3,13
80,89,17,25
19,79,71,93
89,68,19,27
100,17,59,60
70,27,33,52
70,40,89,61
44,45,53,61
145,7,71,17
7,54,25,50
10,63,84,86
7,64,9,50
2,83,23,63
27,56,4,36
15,26,7,36
4,17,69,86
107,56,15,66
23,49,27,50
70,66,71,43
42,66,69,33
45,66,36,53
29,38,17,56
10,85,195,50
135,58,46,66
2,70,3,64
42,66,17,87
9,30,50,60
2,83,28,68
7,19,33,54
10,80,27,50
20,36,146,50
135,44,69,17
45,64,11,90
107,10,19,66
41,66,23,60
4,135,72,86
2,23,54,59
4,54,25,82
26,58,9,66
43,44,6,58
135,206,23,64
7,66,85,43
80,89,188,122
19,66,110,121
19,51,21,47
14,30,54,66
14,45,19,23
7,159,9,27
7,36,25,50
2,44,25,28
70,7,110,54
101,83,17,58
118,58,70,27
89,66,25,60
29,41,49,66
44,45,25,61
100,101,23,49
42,44,71,23
105,45,70,79
129,49,197,88
72,64,9,41
2,40,15,50
44,45,14,50
79,83,134,49
70,19,23,54
185,66,9,33
36,44,165,94
70,45,33,49
10,80,84,33
70,14,23,64
135,58,33,89
2,63,90,58
23,44,3,28
135,49,23,46
89,58,17,164
45,66,71,50
70,30,17,21
40,42,14,49
2,80,20,49
42,44,56,63
105,45,79,84
38,58,49,64
44,68,13,27
44,66,110,134
100,19,17,52
19,63,23,28
129,58,9,180
19,79,71,33
128,129,49,68
72,29,9,23
19,29,23,40
36,56,19,207
20,64,23,86
145,63,89,54
7,54,86,53
42,44,71,33
9,45,12,41
101,44,86,66
80,56,17,36
79,30,9,54
83,44,79,63
38,44,77,40
36,38,28,94
2,20,27,63
80,45,19,87
80,63,18,84
70,64,9,23
2,135,49,50
2,58,86,50
23,135,84,89
14,29,23,36
26,175,43,64
16,44,81,86
42,44,4,20
19,135,71,33
10,54,74,41
100,64,79,23
38,44,36,40
17,66,53,59
77,38,25,64
80,63,19,49
4,107,19,61
56,67,54,64
44,45,60,63
10,66,53,64
135,45,71,89
101,66,36,50
49,58,86,64
7,20,119,27
10,58,69,49
23,36,82,28
159,85,41,50
6,159,21,50
83,49,17,27
83,42,71,134
9,83,50,54
17,44,32,61
135,44,23,63
27,44,9,25
63,67,84,49
19,44,110,61
77,44,9,66
101,49,36,60
2,70,19,64
129,42,69,25
39,66,96,195
70,19,17,121
4,80,50,89
135,38,7,77
7,79,71,27
135,89,14,57
4,77,71,9
2,19,28,60
84,45,4,25
85,45,19,23
10,66,71,23
14,44,54,68
44,45,88,60
129,58,197,49
2,77,70,23
70,36,3,89
4,17,9,208
2,45,19,50
4,23,82,61
100,66,17,59
29,45,23,66
71,45,33,54
31,175,9,54
2,49,84,36
135,44,71,86
145,63,89,64
23,36,69,89
2,45,70,13
20,54,28,50
80,45,23,122
70,36,71,25
10,206,4,23
7,128,25,52
26,66,9,36
44,56,2,58
2,27,36,88
4,66,19,46
2,23,36,59
26,40,21,50
159,23,33,54
38,44,86,41
40,66,50,64
2,19,9,60
80,159,9,36
7,10,9,19
135,63,49,64
4,66,25,87
9,159,54,60
83,66,71,19
159,44,50,56
85,44,23,54
49,206,23,33
145,66,71,170
38,45,25,176
69,36,9,75
40,58,49,64
135,44,50,57
36,44,110,19
66,67,49,63
100,66,3,33
85,64,23,86
10,20,9,25
80,42,19,20
45,89,82,122
115,64,71,41
70,4,19,89
17,44,12,25
44,66,49,53
49,66,69,60
85,42,71,50
80,85,3,49
101,58,27,86
38,56,16,49
42,90,79,49
145,85,25,49
10,38,50,66
83,44,64,66
2,84,4,9
2,89,71,19
4,185,9,66
54,66,53,178
2,26,17,49
135,38,36,58
50,66,70,63
20,45,23,50
4,80,3,9
10,206,23,85
23,44,69,54
36,45,19,89
10,89,22,25
27,38,33,36
70,42,19,121
12,14,50,54
145,83,41,50
43,44,28,61
159,36,71,33
170,45,71,33
23,135,3,36
129,38,33,176
2,83,9,28
26,54,17,50
135,89,41,57
64,66,36,89
79,80,49,54
85,66,157,195
16,44,7,135
128,57,71,51
42,58,69,79
70,38,4,23
135,63,46,54
7,19,71,17
10,135,71,64
44,68,53,60
2,17,12,20
20,29,19,135
135,38,17,79
89,66,87,49
36,38,17,50
2,83,19,49
44,49,33,50
10,36,84,60
20,36,94,60
23,45,36,60
45,56,71,49
4,118,79,23
42,63,25,58
38,64,23,33
101,79,33,49
145,44,89,54
206,64,7,50
83,45,52,58
70,49,93,64
2,80,19,36
2,24,64,66
135,63,77,84
70,66,71,121
19,83,41,50
101,83,71,28
7,135,54,60
36,38,82,84
70,44,53,54
19,135,49,50
30,66,71,64
118,66,9,36
71,66,9,198
41,42,23,66
56,64,19,32
40,63,49,64
70,63,49,89
23,89,27,68
36,58,50,178
100,159,17,43
70,135,27,60
29,206,23,50
100,70,43,49
2,44,9,59
84,50,79,134
19,27,17,33
129,41,197,49
100,83,36,54
128,38,19,33
85,45,49,54
29,42,17,64
54,67,25,36
20,42,9,23
128,89,150,204
70,40,43,53
135,66,170,89
83,44,121,27
2,66,69,86
2,70,17,64
2,70,69,23
19,36,57,60
70,129,9,49
4,175,100,9
23,44,69,33
10,36,110,17
36,45,19,86
7,38,119,54
100,70,19,61
135,63,54,94
4,135,69,86
72,23,27,89
30,84,4,79
83,54,58,66
26,49,32,64
16,44,29,89
26,56,20,84
45,49,82,64
10,135,33,68
145,44,7,64
14,83,23,64
26,43,60,61
17,45,3,9
4,44,25,57
38,64,17,27
4,51,3,61
159,56,17,84
4,27,25,50
137,66,25,33
16,44,7,61
79,66,134,93
19,31,40,50
77,45,84,41
14,56,19,20
4,44,9,61
83,44,28,66
27,135,17,77
70,80,17,40
36,45,20,61
4,85,25,57
100,15,57,66
70,19,110,53
81,49,23,68
115,89,71,27
42,58,27,88
70,26,19,21
42,56,84,89
6,44,21,62
101,44,25,60
159,83,23,54
129,42,70,9
26,44,144,60
44,45,14,23
129,45,25,88
4,66,69,22
113,38,49,54
6,20,50,53
44,63,19,28
42,44,33,87
84,36,4,89
100,159,20,36
15,44,45,46
10,118,9,84
10,64,17,84
4,58,87,66
50,89,79,87
10,20,146,66
101,44,17,49
72,128,17,36
83,128,33,52
15,19,46,57
36,135,74,89
44,49,36,50
100,44,17,32
36,135,89,57
26,59,50,64
83,38,17,36
26,66,27,84
42,63,54,90
100,129,49,60
7,49,33,86
4,10,7,53
77,135,84,64
83,58,143,68
2,45,13,58
13,135,17,23
14,56,15,64
23,36,84,89
30,58,9,84
107,135,64,66
6,20,23,34
159,58,25,33
80,45,3,50
16,80,19,40
145,4,9,23
16,31,4,7
83,135,79,23
36,42,25,87
30,40,36,53
101,7,71,50
70,19,121,33
7,67,23,66
10,23,22,50
70,23,33,36
145,77,64,66
80,31,54,61
115,36,71,50
70,16,36,64
42,64,4,33
4,11,17,22
45,66,19,63
10,56,4,49
10,44,84,40
64,66,198,50
9,56,32,49
137,58,25,66
135,89,17,49
36,66,19,61
2,83,17,66
7,44,27,40
129,63,84,90
20,83,27,28
44,58,84,64
19,44,23,40
23,44,1,46
19,20,121,81
30,36,17,84
135,58,82,49
2,49,36,93
23,206,27,33
100,159,7,66
100,89,9,61
45,58,86,66
100,49,22,32
89,54,25,60
7,206,85,54
145,36,7,17
4,42,87,50
159,23,47,54
4,66,9,19
19,58,69,9
145,38,7,17
16,135,19,85
2,58,17,27
83,29,54,66
26,44,14,43
101,80,17,49
100,44,79,49
80,42,20,36
2,135,17,84
41,58,23,66
4,23,87,46
83,89,25,164
10,36,4,50
42,52,14,66
2,20,25,68
2,83,27,64
4,23,71,61
4,84,79,87
10,206,25,64
54,64,4,27
29,135,9,49
14,44,50,56
44,63,28,58
7,19,40,49
22,44,20,60
41,49,86,197
14,31,54,66
38,44,7,60
83,66,25,27
2,135,79,93
10,44,7,18
36,44,69,61
159,84,33,87
4,81,7,23
44,50,84,63
79,58,33,88
7,29,9,49
45,64,79,84
2,135,81,66
26,50,16,84
27,36,4,94
135,66,19,94
145,84,19,25
84,135,89,94
2,77,71,41
4,15,135,94
19,66,158,57
20,44,69,9
19,23,33,47
100,43,3,28
115,19,71,41
44,54,75,27
7,45,71,17
7,36,110,19
159,43,20,47
4,44,71,28
80,44,36,89
2,49,17,23
20,66,69,60
4,44,7,46
38,56,4,86
42,49,4,84
84,50,108,121
70,89,27,33
44,59,19,64
71,26,84,54
20,41,23,60
44,58,70,25
24,56,7,19
38,42,14,79
2,45,7,20
4,45,53,66
36,44,84,86
49,66,33,93
2,135,23,68
83,135,87,49
101,66,28,89
19,66,6,93
70,30,4,60
100,66,33,49
83,56,49,54
70,66,61,64
2,93,25,50
80,36,50,60
2,26,4,49
115,84,85,52
29,67,9,64
129,44,69,9
19,159,17,47
7,10,71,25
105,27,25,33
17,66,59,61
101,36,71,129
101,44,27,89
145,36,71,9
2,7,9,49
24,44,9,206
72,66,9,17
24,45,23,36
100,7,13,49
77,80,23,54
83,45,23,49
149,14,50,66
113,89,41,49
10,56,4,119
2,44,7,88
31,66,40,61
38,56,31,58
44,66,22,32
14,45,36,50
22,44,20,33
159,66,23,84
135,44,14,63
45,63,71,89
10,45,40,60
80,36,84,63
38,44,7,33
79,45,88,66
40,68,4,13
101,66,23,27
129,44,33,45
44,66,19,93
10,17,69,23
2,19,41,54
84,42,33,88
56,206,71,49
10,44,18,119
100,44,19,32
36,42,129,88
45,58,79,90
36,41,28,86
26,44,12,25
135,63,86,94
27,93,25,52
26,63,23,25
4,43,3,61
38,58,77,49
4,36,87,89
19,45,40,41
4,135,69,46
26,40,17,23
38,42,9,41
70,83,17,27
27,170,71,25
20,44,6,63
4,42,79,87
23,49,69,84
10,27,25,50
24,29,23,66
70,87,25,33
113,38,9,66
101,49,25,64
83,44,23,28
135,44,40,57
107,80,19,61
23,66,87,60
44,54,20,46
135,206,17,36
38,42,25,82
26,29,64,66
100,40,13,23
15,135,69,17
44,68,16,41
135,52,14,87
77,42,23,25
135,89,86,54
26,36,3,20
44,45,7,66
2,58,90,66
135,44,36,50
31,44,15,29
2,7,86,49
17,36,46,94
44,63,71,25
170,206,17,54
29,59,36,56
80,135,23,89
40,68,13,53
4,64,19,32
128,87,33,49
206,66,63,64
113,118,9,23
45,58,90,176
83,66,84,63
44,206,7,49
52,89,25,68
27,89,71,25
43,45,60,63
4,6,100,21
45,63,90,64
49,54,86,36
7,83,19,66
23,58,33,87
14,30,17,66
2,66,3,50
44,68,12,53
159,44,23,40
38,42,4,14
100,44,32,64
36,44,17,119
19,31,9,86
170,66,27,33
100,26,7,36
83,36,79,63
31,60,86,50
70,128,17,19
14,30,19,56
101,7,71,25
17,66,9,61
31,41,4,66
54,56,17,58
36,206,17,50
77,38,23,33
7,23,33,60
70,14,17,54
17,66,94,60
101,4,71,66
83,44,17,25
70,115,89,64
80,85,25,27
83,29,17,54
16,44,19,89
38,49,86,60
80,23,27,36
83,64,36,50
58,64,90,65
10,15,4,36
2,44,49,66
45,54,17,82
71,54,74,60
128,89,25,49
107,44,36,47
26,60,12,56
44,54,4,11
2,63,9,46
159,66,21,33
10,44,22,25
23,66,3,53
38,45,9,64
50,89,8,55
4,59,53,57
145,56,71,7
80,135,79,84
2,79,23,49
107,41,36,66
44,45,4,63
26,44,3,61
83,49,84,33
80,58,25,50
20,135,58,66
2,4,71,9
44,49,4,27
71,9,41,54
40,44,4,89
16,20,81,66
2,29,9,49
159,54,27,36
24,135,36,68
80,64,36,65
54,58,17,50
10,64,9,85
159,44,23,27
100,45,19,61
77,159,71,36
135,60,86,63
80,170,17,68
135,38,19,25
38,44,4,45
80,83,25,54
84,58,70,106
129,50,128,65
2,89,86,54
14,135,17,19
2,135,36,68
4,45,69,23
26,44,19,92
115,64,7,110
128,66,25,40
100,44,7,22
40,44,21,49
10,66,9,74
100,19,49,52
7,66,60,178
83,58,25,50
17,38,9,60
36,206,17,25
4,135,19,60
79,83,71,87
182,10,84,68
41,49,69,23
26,58,36,50
7,66,19,53
9,45,12,25
70,44,23,89
206,64,27,50
2,63,46,57
2,20,58,66
2,45,20,66
30,36,4,28
17,44,32,53
23,36,28,60
19,38,9,33
24,36,7,9
40,49,23,64
80,135,3,25
129,38,122,27
30,40,54,64
29,38,17,64
9,80,25,122
49,66,23,50
20,44,1,12
70,83,71,27
4,38,50,63
10,36,85,86
7,10,25,40
22,23,119,36
83,66,71,64
100,58,144,9
113,80,50,54
7,128,17,19
36,45,69,60
100,42,33,64
7,159,33,50
10,206,69,7
17,89,22,57
30,66,13,36
135,45,23,89
16,44,4,15
71,63,9,84
30,56,84,64
10,40,50,54
17,23,3,46
16,66,17,89
135,56,17,81
10,63,69,84
128,135,33,68
20,60,28,63
38,58,17,27
71,36,33,60
79,56,71,54
36,41,4,60
44,45,70,64
80,135,58,63
2,44,84,54
129,89,188,122
44,63,25,46
43,63,1,58
89,66,71,125
101,83,28,58
135,45,33,60
159,64,23,41
9,45,40,52
4,38,94,66
72,135,9,17
80,159,23,54
83,45,9,27
2,6,14,81
44,56,20,64
14,29,56,66
4,52,17,66
29,41,36,207
191,44,9,27
70,36,3,33
2,45,69,54
45,66,33,89
145,89,9,54
79,83,23,134
135,58,77,49
80,129,25,122
7,23,60,61
16,49,4,119
79,84,147,52
14,49,23,36
100,43,20,61
70,7,43,49
10,135,19,85
71,10,110,39
42,66,19,63
38,45,4,25
22,54,36,94
10,44,4,17
24,83,19,66
20,129,60,66
44,45,17,64
23,66,28,60
36,66,69,9
7,19,121,23
84,45,70,9
70,135,71,23
26,66,21,32
27,38,4,36
17,41,23,60
135,206,27,50
2,20,50,66
71,27,9,121
2,19,9,93
20,44,1,32
135,58,17,82
23,44,71,47
26,64,9,17
2,58,69,49
80,44,20,63
45,58,27,89
80,26,6,84
101,83,36,66
135,45,79,84
80,36,79,33
170,206,17,33
4,83,17,23
115,58,70,88
17,135,9,46
36,64,33,89
70,19,54,60
44,56,16,31
10,45,71,64
24,30,64,66
7,45,13,53
30,63,23,57
83,66,50,63
38,66,82,63
101,129,122,50
10,67,9,19
10,19,9,86
2,4,7,82
23,66,71,60
36,89,69,17
135,89,79,54
70,42,17,89
42,58,82,129
135,38,9,19
56,206,31,49
41,45,69,23
2,72,36,46
7,38,86,66
135,44,89,56
2,23,69,36
77,44,9,94
38,64,84,33
17,20,146,61
10,135,36,60
10,24,54,206
44,66,70,50
4,12,28,50
70,101,17,79
20,56,19,86
20,58,50,66
2,23,84,68
10,135,85,50
44,93,25,52
135,44,94,64
81,45,86,66
30,36,57,60
44,45,49,50
22,135,119,36
14,64,17,19
36,135,85,60
36,42,87,63
100,44,7,59
2,38,27,64
19,93,121,52
36,38,146,9
4,19,58,61
4,44,32,52
23,38,28,84
4,27,9,86
170,206,71,110
2,44,1,36
36,135,25,46
2,70,93,64
80,45,23,84
146,66,74,84
80,44,9,40
27,84,147,88
71,36,9,74
54,66,17,27
44,66,27,60
38,44,16,27
100,64,17,22
159,23,33,43
14,16,15,36
10,36,75,170
15,27,4,50
45,50,128,63
159,54,25,36
100,44,41,93
6,36,13,28
38,66,23,49
7,58,17,25
135,66,69,19
2,66,84,49
80,58,106,84
43,44,60,61
36,206,4,33
30,44,4,20
129,58,9,188
14,67,36,50
2,44,4,41
27,84,134,52
84,45,27,88
6,36,50,60
101,89,86,197
38,59,28,50
20,135,94,60
15,45,7,36
44,45,3,23
23,36,60,61
4,44,52,53
45,56,31,36
2,58,9,36
17,23,86,61
101,80,87,50
7,81,23,86
45,54,69,66
29,89,19,207
23,44,53,60
38,49,27,86
44,89,17,54
10,19,69,50
26,43,18,22
100,38,28,54
7,44,69,33
45,63,89,54
101,83,79,84
36,131,4,74
100,58,9,66
129,66,119,27
10,14,4,23
71,135,84,49
33,50,121,52
14,19,17,50
29,38,24,56
10,31,50,54
9,20,121,50
19,44,22,60
11,43,59,63
36,38,25,50
42,44,71,36
44,64,119,89
85,54,86,50
135,66,17,60
2,6,50,59
2,44,27,41
83,45,52,66
19,33,86,50
100,4,9,66
16,77,7,36
45,89,14,166
69,170,110,9
80,135,3,89
4,67,23,25
85,67,19,63
206,64,23,31
58,66,69,89
84,45,9,25
60,66,197,63
70,63,79,23
79,129,25,49
49,54,25,82
19,66,121,28
70,79,49,54
45,50,17,134
84,93,9,52
100,159,11,20
63,66,71,19
100,45,20,23
13,40,5,47
159,31,4,66
7,80,33,49
100,26,13,36
12,38,27,50
19,89,71,121
42,44,23,49
20,83,88,58
16,38,4,7
10,80,9,40
159,36,20,33
45,66,84,88
84,89,19,87
44,66,84,43
135,67,60,66
128,135,71,40
41,54,36,66
101,58,79,129
6,49,22,23
19,42,41,50
14,30,50,64
27,58,145,86
70,80,9,27
135,44,49,94
29,64,23,36
44,67,9,60
129,44,84,89
10,44,81,86
10,36,146,84
79,24,9,54
129,58,122,66
129,64,89,90
85,36,3,86
83,56,54,64
135,58,69,9
14,77,36,54
71,44,41,49
49,89,121,22
27,66,121,93
54,66,28,36
9,27,25,88
45,66,197,50
159,83,17,23
19,36,71,161
45,66,33,128
56,206,7,66
36,66,169,170
15,54,46,94
135,58,23,86
2,23,28,33
135,64,75,33
19,30,9,54
145,83,49,64
83,84,19,88
7,45,17,33
19,44,3,58
26,49,50,64
38,64,86,36
80,89,9,122
17,79,25,61
9,58,122,88
26,36,17,61
135,206,85,49
80,64,79,61
44,64,31,50
80,129,87,50
49,66,22,64
71,66,110,33
79,58,147,49
106,79,9,52
206,66,9,63
7,10,9,50
129,58,25,87
84,42,87,89
16,77,89,66
2,27,88,93
4,6,21,60
58,64,27,86
10,49,84,50
40,66,61,64
72,64,17,89
159,31,7,9
7,54,146,27
56,66,84,89
54,67,36,66
15,36,69,7
27,50,147,8
83,50,17,134
145,4,71,9
56,64,84,36
14,44,17,19
10,38,24,40
105,38,25,50
19,38,93,60
20,67,9,60
49,58,25,50
38,67,23,36
70,84,27,93
44,64,7,17
44,206,9,27
70,45,69,64
2,77,71,25
115,36,7,9
80,45,36,40
13,66,3,17
100,26,32,49
10,135,119,60
79,80,87,61
44,57,22,61
45,50,134,63
191,44,69,89
83,56,19,64
44,64,27,89
100,26,61,64
19,44,69,13
20,80,23,50
17,42,69,63
2,45,3,27
30,40,3,50
36,54,146,60
36,58,122,33
72,7,9,49
77,66,84,33
145,14,19,23
89,64,17,22
7,27,121,25
83,58,23,163
206,66,74,63
70,135,3,36
19,20,121,50
7,135,49,50
145,44,33,89
145,44,49,63
29,66,23,63
16,31,135,61
115,54,17,66
2,135,19,84
4,27,86,94
17,41,86,59
30,54,4,11
84,44,106,93
135,89,71,86
36,44,19,20
101,44,23,27
2,36,4,28
4,16,81,86
4,26,100,61
45,58,183,176
101,90,79,49
10,38,33,36
45,66,40,50
2,54,20,46
42,44,79,87
26,36,17,84
100,38,9,19
50,89,204,65
44,49,50,94
2,44,15,57
2,54,32,59
80,66,19,40
77,80,23,25
7,113,9,54
2,77,23,25
145,113,9,66
70,38,25,49
135,45,19,58
79,58,88,49
100,4,28,32
2,15,4,46
10,56,4,86
44,67,54,66
2,135,69,46
83,66,17,49
27,84,132,134
80,44,36,49
206,66,36,50
4,44,17,28
170,206,54,64
44,58,70,23
9,10,25,41
58,66,36,88
10,20,23,68
85,38,19,86
10,80,18,27
29,66,23,49
36,66,89,61
70,79,25,61
2,135,71,17
107,26,7,64
49,66,82,86
44,45,19,25
9,50,121,52
4,206,71,50
77,49,23,25
135,57,50,93
63,66,28,86
23,89,46,207
24,66,64,208
38,44,49,56
71,7,121,49
80,44,33,58
100,83,79,28
80,89,17,65
19,44,21,49
36,44,3,7
7,64,86,54
80,49,84,36
17,67,71,9
19,206,9,50
105,129,9,50
44,66,11,49
14,56,20,54
10,89,19,68
2,58,25,66
17,135,119,60
50,66,87,89
2,49,81,23
70,66,89,93
101,80,50,65
2,23,33,86
72,38,23,41
7,67,50,178
135,64,7,178
26,175,20,64
70,10,110,36
31,54,86,58
17,80,9,25
145,72,23,41
145,64,23,50
100,83,28,64
26,49,12,60
4,135,72,46
83,31,58,66
10,81,36,68
14,54,17,20
101,36,71,87
10,27,4,25
24,44,9,64
15,31,7,66
38,89,14,54
105,36,88,50
44,66,11,63
145,44,71,25
128,44,17,89
45,58,87,50
105,45,70,50
77,38,84,33
58,66,25,49
50,89,79,166
83,128,19,25
2,45,9,54
2,54,69,20
9,44,40,52
145,19,9,23
100,44,17,41
38,44,33,49
100,70,52,60
2,80,84,68
45,63,71,58
135,44,84,40
31,64,17,36
10,44,14,84
89,66,71,46
7,14,19,60
115,66,71,110
101,66,87,89
72,36,9,89
44,45,9,84
101,49,17,65
10,135,9,75
4,67,9,50
56,63,89,207
4,36,53,60
4,30,9,66
159,29,49,56
77,66,23,36
70,128,17,40
12,45,69,27
70,58,49,52
2,19,17,86
2,54,17,66
135,38,79,56
4,64,23,82
7,64,23,85
145,58,89,66
89,64,71,41
36,89,71,122
38,44,54,56
16,63,86,64
2,45,79,82
15,58,17,46
59,66,71,50
23,38,36,50
23,66,53,89
44,56,36,54
135,45,19,23
57,64,79,50
135,44,27,170
9,44,52,61
100,44,17,57
4,44,19,25
75,135,9,66
58,63,77,79
7,42,17,25
135,58,69,66
129,45,9,88
64,66,27,86
49,58,23,84
38,67,56,64
2,63,9,84
100,26,36,66
20,45,61,63
29,135,19,94
11,20,1,32
29,38,9,94
4,16,81,61
29,63,9,19
66,67,50,63
26,44,12,13
20,80,19,58
4,45,3,58
70,44,36,54
70,101,79,27
159,66,6,84
4,42,58,63
135,56,17,66
10,23,71,86
23,89,69,33
36,206,69,63
10,44,40,54
129,45,128,65
85,58,23,25
2,49,81,60
2,20,19,63
159,44,23,50
9,36,57,60
7,10,54,60
6,54,81,22
7,44,110,121
9,89,121,49
44,57,84,58
49,66,84,50
19,49,23,86
128,44,19,60
89,206,33,49
7,66,25,27
19,44,6,17
38,89,122,49
21,80,20,23
10,24,206,64
77,50,17,121
135,44,75,27
75,170,110,25
128,64,33,36
2,79,23,54
21,23,43,53
2,29,36,49
100,7,13,66
44,56,119,89
80,26,9,40
135,54,74,60
135,67,36,49
79,45,134,54
70,44,71,23
26,36,18,25
113,135,84,54
10,66,39,49
77,27,121,25
128,135,33,40
15,54,4,207
20,44,59,61
2,83,23,54
26,83,25,27
15,44,69,4
